company_id,industry
2716056,Healthcare
11756700,Engineering and Manufacturing
88427876,Information Technology
4805121,Healthcare
27170977,Information Technology
19256,Human Resource
6609,Information Technology
165472,Business and Management
91196210,Information Technology
2532,Banking and Finance
17609,Engineering and Manufacturing
5815,Banking and Finance
46404,Business and Management
9266728,Engineering and Manufacturing
25567,Engineering and Manufacturing
165353,Engineering and Manufacturing
28480,Human Resource
164361,Information Technology
7641,Engineering and Manufacturing
96148266,Banking and Finance
2378851,Business and Management
92773888,Human Resource
66323625,Engineering and Manufacturing
120503,Business and Management
10790,Human Resource
146387,Information Technology
6671,Engineering and Manufacturing
1040738,Human Resource
982614,Business and Management
67555,Banking and Finance
69424534,Human Resource
157359,Information Technology
18451765,Information Technology
6061,Human Resource
25522,Healthcare
23441,Business and Management
318540,Engineering and Manufacturing
93850245,Human Resource
23213,Information Technology
2033586,Healthcare
230000,Banking and Finance
10937815,Business and Management
9237,Healthcare
35651393,Business and Management
11060758,Human Resource
11263,Engineering and Manufacturing
297505,Engineering and Manufacturing
10007310,Human Resource
410499,Business and Management
15218095,Human Resource
51637411,Information Technology
3400,Business and Management
10388125,Information Technology
6497,Healthcare
255751,Business and Management
51865,Business and Management
55381,Business and Management
2540271,Information Technology
90548177,Information Technology
43020,Banking and Finance
136292,Education
1311692,Business and Management
323296,Human Resource
9262032,Business and Management
30736,Information Technology
81950505,Healthcare
51648,Information Technology
729040,Information Technology
1271305,Healthcare
18263887,Engineering and Manufacturing
68543,Information Technology
622196,Engineering and Manufacturing
6376449,Engineering and Manufacturing
10300741,Business and Management
2394652,Engineering and Manufacturing
3638,Education
2803589,Information Technology
2893296,Healthcare
16161886,Engineering and Manufacturing
2494,Banking and Finance
55758,Education
18998271,Business and Management
87447,Human Resource
12643512,Healthcare
3552220,Healthcare
1211063,Human Resource
9942,Engineering and Manufacturing
6461270,Healthcare
2711806,Information Technology
8288,Engineering and Manufacturing
1911450,Education
91421409,Business and Management
4025744,Education
3214,Engineering and Manufacturing
20089,Information Technology
23099,Human Resource
10279077,Information Technology
51659334,Information Technology
10988174,Healthcare
12667,Business and Management
737010,Engineering and Manufacturing
37381,Business and Management
4100,Business and Management
74734480,Human Resource
23997,Information Technology
1770225,Business and Management
280977,Information Technology
9336636,Business and Management
492307,Banking and Finance
5239,Engineering and Manufacturing
598521,Healthcare
280582,Information Technology
214212,Banking and Finance
35451449,Human Resource
42595,Human Resource
163500,Engineering and Manufacturing
3576156,Business and Management
2890763,Human Resource
27510,Information Technology
1178255,Engineering and Manufacturing
71555983,Information Technology
121618,Engineering and Manufacturing
28503,Business and Management
88652973,Human Resource
2221086,Human Resource
7471,Business and Management
101796,Business and Management
60896209,Information Technology
90413667,Engineering and Manufacturing
80847793,Information Technology
68229923,Human Resource
19268,Banking and Finance
2843538,Engineering and Manufacturing
56462368,Human Resource
949346,Information Technology
5996,Engineering and Manufacturing
35980,Engineering and Manufacturing
8231587,Information Technology
57855073,Business and Management
8852000,Engineering and Manufacturing
137040,Information Technology
10574,Engineering and Manufacturing
29559,Engineering and Manufacturing
1122744,Engineering and Manufacturing
69127443,Information Technology
120000,Healthcare
3608418,Engineering and Manufacturing
1842435,Healthcare
21537,Information Technology
316964,Information Technology
22330287,Engineering and Manufacturing
5750,Human Resource
27011869,Healthcare
766058,Healthcare
72758490,Healthcare
585331,Healthcare
2188822,Human Resource
165920,Healthcare
21007,Information Technology
114485,Engineering and Manufacturing
4715,Healthcare
365335,Information Technology
17973173,Information Technology
7149222,Healthcare
334135,Healthcare
19263,Information Technology
35529767,Business and Management
15798,Healthcare
45630,Banking and Finance
24764,Business and Management
2965633,Banking and Finance
12658339,Engineering and Manufacturing
1760752,Healthcare
10261,Engineering and Manufacturing
71535981,Engineering and Manufacturing
727218,Business and Management
40056,Healthcare
11637,Information Technology
166377,Engineering and Manufacturing
18293159,Engineering and Manufacturing
15602,Engineering and Manufacturing
25773,Information Technology
22323,Business and Management
8552,Healthcare
3217283,Engineering and Manufacturing
69732469,Information Technology
72148851,Human Resource
132861,Engineering and Manufacturing
163224,Business and Management
83107937,Business and Management
33423,Education
634655,Banking and Finance
206226,Engineering and Manufacturing
11596,Education
85123,Engineering and Manufacturing
2495985,Human Resource
62975,Human Resource
49649163,Healthcare
10948491,Healthcare
9124,Education
71668100,Engineering and Manufacturing
8126,Engineering and Manufacturing
1773,Engineering and Manufacturing
152049,Human Resource
122771,Engineering and Manufacturing
13469068,Information Technology
3603143,Information Technology
75501164,Information Technology
3324059,Education
3231465,Banking and Finance
4023521,Healthcare
18317,Engineering and Manufacturing
2283087,Information Technology
45575,Human Resource
11259124,Human Resource
66256,Business and Management
10141,Business and Management
3770,Education
51705244,Information Technology
1633447,Human Resource
602239,Healthcare
2285467,Business and Management
751761,Human Resource
98109262,Information Technology
540016,Healthcare
2738186,Engineering and Manufacturing
258644,Engineering and Manufacturing
35586884,Engineering and Manufacturing
17980959,Engineering and Manufacturing
2922932,Human Resource
2328493,Engineering and Manufacturing
108093,Information Technology
735085,Information Technology
11872253,Human Resource
7701,Engineering and Manufacturing
17719,Information Technology
87234961,Banking and Finance
23656,Human Resource
3925,Information Technology
2622,Engineering and Manufacturing
1008271,Engineering and Manufacturing
2385278,Information Technology
1375914,Engineering and Manufacturing
121107,Engineering and Manufacturing
5303170,Healthcare
1644718,Information Technology
44292,Healthcare
87737384,Business and Management
382511,Human Resource
82547821,Business and Management
1953635,Information Technology
2563298,Engineering and Manufacturing
35623123,Engineering and Manufacturing
1256481,Engineering and Manufacturing
110701,Human Resource
3524,Healthcare
134261,Banking and Finance
44730,Information Technology
1454342,Engineering and Manufacturing
46084,Banking and Finance
286379,Banking and Finance
127686,Engineering and Manufacturing
3309115,Business and Management
2736008,Human Resource
70289481,Engineering and Manufacturing
838774,Information Technology
17416,Engineering and Manufacturing
9229026,Human Resource
90869,Human Resource
11511502,Human Resource
2546790,Information Technology
68894577,Human Resource
23929,Banking and Finance
1160236,Engineering and Manufacturing
260601,Information Technology
13214,Engineering and Manufacturing
28613987,Human Resource
40904390,Engineering and Manufacturing
634462,Engineering and Manufacturing
1382388,Human Resource
2502595,Engineering and Manufacturing
2589107,Human Resource
1694077,Healthcare
1901345,Education
2361258,Information Technology
7513,Engineering and Manufacturing
3354713,Information Technology
1031378,Information Technology
28120168,Human Resource
74455,Engineering and Manufacturing
14928,Education
11436181,Healthcare
2973736,Information Technology
35633601,Education
2715192,Business and Management
51701193,Healthcare
89863875,Healthcare
2850790,Business and Management
97414130,Information Technology
234243,Human Resource
17885210,Education
50820,Human Resource
91424898,Healthcare
12957486,Information Technology
3303327,Healthcare
7197,Engineering and Manufacturing
18099373,Human Resource
19972,Engineering and Manufacturing
13476,Engineering and Manufacturing
